類別編號,搜尋關鍵字,城市,景點名稱,Google 星級,評論數,地址
F11,特殊海洞地貌,苗栗縣,三連潭古圳道,4.2,215,364苗栗縣大湖鄉
F11,特殊海洞地貌,苗栗縣,苑裡濱海藝文中心,4.2,396,358苗栗縣苑裡鎮出水路64-11號
F11,特殊海洞地貌,苗栗縣,雲洞山莊-苗栗三義雲海景觀民宿 客家美食 餐廳 人氣景觀咖啡 團體包棟推薦,4.2,1828,367苗栗縣三義鄉雙潭村崩山下16鄰45號
F11,特殊海洞地貌,苗栗縣,崎頂車站,4.3,540,350苗栗縣竹南鎮北 戶
F11,特殊海洞地貌,苗栗縣,大湖薑麻園聖衡宮,4.5,253,苗栗縣大湖鄉11號九鄰薑麻園
F11,季節性奇景,苗栗縣,POUYUENJI HILLS 寶元紀之丘,4.3,519,367苗栗縣三義鄉西湖28-8號
F11,季節性奇景,苗栗縣,杜石地一號紫錐花莊園,4.0,292,360苗栗縣苗栗市新英里1鄰新英9之1號
F11,季節性奇景,苗栗縣,苗栗舊山線鐵道自行車-勝興站,4.2,27505,367苗栗縣三義鄉八十八號
F11,季節性奇景,苗栗縣,清景農場（肖楠美地）,4.4,286,353苗栗縣南庄鄉2鄰30號紅
F11,季節性奇景,苗栗縣,火炎山景觀台,4.5,1402,358苗栗縣苑裡鎮新興路46號
F11,季節性奇景,苗栗縣,杉林松境休閒農場,4.3,912,353苗栗縣南庄鄉東河村橫屏背12鄰26號
F11,季節性奇景,苗栗縣,月牙灣雕塑公園,4.4,295,357苗栗縣通霄鎮357
F11,季節性奇景,苗栗縣,神秘小徑,4.2,252,354苗栗縣獅潭鄉110號
F11,季節性奇景,苗栗縣,苑裡櫻花大道,4.1,118,358苗栗縣苑裡鎮Unnamed Road
F11,季節性奇景,苗栗縣,後池堰生態公園,4.1,449,367苗栗縣三義鄉鯉魚潭村
F11,季節性奇景,苗栗縣,映象水岸,4.5,3659,367苗栗縣三義鄉
F1,攀岩場,彰化縣,破舊工廠 Shabby Factory,4.9,91,510彰化縣員林市新義街104號
F1,攀岩場,彰化縣,二水泰山體驗營區,4.5,32,53041彰化縣二水鄉月眉巷13號二水國中大門進入，學校聯絡電話:(04)8791557須從
F1,密室逃脫,彰化縣,MUSTANG 野馬密室逃脫【彰化景點＃親子遊戲＃旅遊景點＃團體旅遊＃情侶推薦】,5.0,2362,510彰化縣員林市萬年路一段352號
F1,密室逃脫,彰化縣,Moving GAME跳動格子-鹿港館,5.0,184,505彰化縣鹿港鎮埔頭街92號
F1,飛行傘,彰化縣,順風飛行俱樂部,4.8,164,524彰化縣溪州鄉岸角巷1-1號
F1,飛行傘,彰化縣,Stable Fly 穩定飛行模式,4.7,814,500彰化縣彰化市永樂街44巷2號
F1,卡丁車,彰化縣,溪湖K1賽車場,4.3,817,514彰化縣溪湖鎮大溪路一段815巷378號
F1,潛水中心,彰化縣,彰化縣自然生態教育中心,4.3,917,509彰化縣伸港鄉慶安路800號
F1,潛水中心,彰化縣,金快樂休閒釣魚池,3.8,135,51062彰化縣員林市510大饒路543巷93號
F1,水上摩托車,彰化縣,二水觀光自行車道,4.2,139,530彰化縣二水鄉
F1,水上摩托車,彰化縣,嬉濱海豚公園,4.3,550,509彰化縣伸港鄉慶安路800號
F1,水上摩托車,彰化縣,水銡利廚衛生活村,4.3,3461,504彰化縣秀水鄉育民巷2號
F1,水上摩托車,彰化縣,中彰運動公園-親子夢想輪動場,4.5,485,500彰化縣彰化市中彰路286號
F1,水上摩托車,彰化縣,YAMAHA YSP隆盛車業 彰化縣,4.8,142,520彰化縣田中鎮員集路三段225號
F1,水上摩托車,彰化縣,FUN電樂園(每周二固定公休.附設特約停車場),4.9,2532,500彰化縣彰化市聖安路86號
F1,水上摩托車,彰化縣,YAMAHA茂進車業,4.6,77,500彰化縣彰化市建國北路99號
F1,水上摩托車,彰化縣,舞動陽光-彰北國民運動中心,4.3,2166,500彰化縣彰化市建國東路2號
F1,水上摩托車,彰化縣,中彰機車行,4.4,40,500彰化縣彰化市中山路三段95號
F1,水上摩托車,彰化縣,三陽機車(台裕機車行),4.8,41,503彰化縣花壇鄉中山路一段406號
F2,國家公園,彰化縣,百果山溜滑梯,3.9,5654,510彰化縣員林市出水巷
F2,國家公園,彰化縣,溪州森林公園,4.2,666,524彰化縣溪州鄉公園路95號
F2,國家公園,彰化縣,八卦山大佛風景區,4.3,14913,500彰化縣彰化市溫泉路31號
F2,國家公園,彰化縣,八卦山,4.2,21641,513彰化縣彰化市東門村中正路一段29巷2號2樓
F2,國家公園,彰化縣,延平公園,4.2,2246,500彰化縣彰化市文心街
F2,國家公園,彰化縣,八卦山天空步道,4.1,4671,500彰化縣彰化市卦山路8-1號
F2,國家公園,彰化縣,芳苑濕地紅樹林海空步道,4.3,5150,528彰化縣芳苑鄉
F2,國家公園,彰化縣,C119軍機公園,4.1,1475,500彰化縣彰化市卦山路21號
F2,國家公園,彰化縣,自然生態園區,4.0,84,500彰化縣彰化市卦山路312號500
F2,國家公園,彰化縣,台灣穀堡,4.6,16489,523彰化縣埤頭鄉彰水路二段526號
F2,國家公園,彰化縣,清水岩森林遊憩區,4.2,2197,511彰化縣社頭鄉
F2,國家公園,彰化縣,華陽公園,4.3,1797,500彰化縣彰化市南郭路一段370號
F2,國家公園,彰化縣,龍騰公園,4.2,1068,504彰化縣秀水鄉民主街279巷
F2,國家公園,彰化縣,田中森林公園登山步道,4.5,841,520彰化縣田中鎮中南路二段187號
F2,國家公園,彰化縣,溪湖中央公園,4.2,338,514彰化縣溪湖鎮彰水路二段725號
F2,國家公園,彰化縣,灰面鵟鷹主題館,4.3,60,500彰化縣彰化市卦山路13之7號
F2,國家公園,彰化縣,坑內坑森林步道,4.3,522,530彰化縣二水鄉
F2,國家公園,彰化縣,八卦山脈生態遊客中心,4.3,511,500彰化縣彰化市卦山路13之7號
F2,國家公園,彰化縣,彰化市兒童公園,4.5,484,500彰化縣彰化市順街
F2,國家公園,彰化縣,彰化景觀公園,4.2,443,500彰化縣彰化市茄苳路二段290巷
F2,國家公園,彰化縣,溪州公園森林區,4.4,397,524彰化縣溪州鄉溪州村
F2,國家公園,彰化縣,溪湖軍機公園,4.1,1237,514彰化縣溪湖鎮
F2,國家公園,彰化縣,香山步道.東方公園,4.0,147,500彰化縣彰化市台74甲線
F2,國家公園,彰化縣,八卦山親子探索區（溜滑梯）,3.6,144,500彰化縣彰化市
F2,國家公園,彰化縣,金馬公園,4.1,788,500彰化縣彰化市安平街96號
F2,國家公園,彰化縣,八卦山兒童體能遊戲區,4.2,197,500彰化縣彰化市卦山路
F2,國家公園,彰化縣,中彰運動公園,4.0,230,500彰化縣彰化市彰南路三段85號
F2,國家公園,彰化縣,八卦山文創市集園區,4.4,36,500彰化縣彰化市
F2,國家公園,彰化縣,福寶生態教育園區,3.9,1361,506彰化縣福興鄉新生路臨63號
F2,國家公園,彰化縣,田中滑步車公園,4.2,105,520彰化縣田中鎮高鐵二路二段
F2,國家公園,彰化縣,圓林園滯洪池生態公園,4.3,3177,510彰化縣員林市員林大道四段369號
F2,國家公園,彰化縣,二水花旗木鐵道,4.6,1766,530彰化縣二水鄉530
F2,國家公園,彰化縣,員林公園,4.1,2136,510彰化縣員林市三民街
F2,國家公園,彰化縣,萬景藝苑,4.4,4480,524彰化縣溪州鄉中山路四段68號
F2,國家公園,彰化縣,豐柏廣場,4.2,964,530彰化縣二水鄉
F2,國家公園,彰化縣,麒麟山森林步道,4.3,391,彰化縣田中鎮台灣
F2,國家公園,彰化縣,崑崙兒童公園,4.5,98,516彰化縣埔鹽鄉
F2,國家公園,彰化縣,八卦山大佛,4.6,101,500彰化縣彰化市卦山路
F2,國家公園,彰化縣,員林兔馬鹿公園,4.6,520,510彰化縣員林市員林大道六段200號
F2,國家公園,彰化縣,溪湖糖廠,4.2,5754,514彰化縣溪湖鎮彰水路二段762號
F2,國家公園,彰化縣,劍門生態花果園,4.4,426,515彰化縣大村鄉茄苳路二段143巷72號
F2,國家公園,彰化縣,中央嶺步道,4.5,354,511彰化縣社頭鄉
F2,國家公園,彰化縣,夫妻樹,4.5,373,彰化縣外三塊厝田中鎮農地重劃區
F2,國家公園,彰化縣,日月山景休閒農場,4.1,3472,500彰化縣彰化市水月台路218號
F2,國家公園,彰化縣,田中熊趣米公園,4.5,77,520彰化縣田中鎮
F2,國家公園,彰化縣,八卦山大佛風景區遊客中心,4.1,406,500彰化縣彰化市卦山路8-1號
F2,國家公園,彰化縣,舊鹿港溪親水廊道,4.4,256,505彰化縣鹿港鎮復興南路70-4號
F2,國家公園,彰化縣,赤水崎公園,4.2,199,520彰化縣田中鎮赤水崎步道
F2,國家公園,彰化縣,田尾公路花園,4.3,14436,522彰化縣田尾鄉民族路一段156號
F2,國家公園,彰化縣,倡和鐵道花旗木步道,4.6,64,530彰化縣二水鄉員集路一段412號
F2,國家公園,彰化縣,十八彎古道,4.4,778,彰化縣社頭鄉
F2,國家公園,彰化縣,集集線源泉至濁水，頂厝花旗木,4.4,107,530彰化縣二水鄉員集路二段4號
F2,國家公園,彰化縣,田中窯燒貓村,3.7,615,520彰化縣田中鎮斗中路二段230巷176號
F2,國家公園,彰化縣,花樹銀行,4.1,450,515彰化縣大村鄉平和村山腳路130~12號旁
F2,國家公園,彰化縣,馬興藥草植物園區,3.6,350,504彰化縣秀水鄉雅興街118巷41號
F2,步道,彰化縣,藤山步道,4.4,5558,510彰化縣員林市員南路394號
F2,步道,彰化縣,龍鳳谷森林步道,4.3,288,500彰化縣彰化市龍涎路146號
F2,步道,彰化縣,桃源里森林步道,4.4,194,彰化縣彰化市
F2,步道,彰化縣,一線天步道,4.8,336,500彰化縣彰化市龍涎北路5號
F2,步道,彰化縣,四百崁步道,4.2,391,510彰化縣員林市出水巷
F2,步道,彰化縣,挑水古道,4.2,1003,502彰化縣芬園鄉
F2,步道,彰化縣,萬里長城步道,4.4,571,510彰化縣員林市員南路
F2,步道,彰化縣,八卦山文學步道,4.4,156,500彰化縣彰化市
F2,步道,彰化縣,彰化市石牌坑親水步道,4.2,111,500彰化縣彰化市石牌路一段
F2,步道,彰化縣,七千一長青步道,4.4,340,"長青自行車道, 社頭鄉彰化縣511"
F2,步道,彰化縣,福田社區桐花步道,3.8,355,500彰化縣彰化市
F2,步道,彰化縣,臥龍坡步道,4.4,103,510彰化縣員林市員南路
F2,步道,彰化縣,坑仔內山,4.4,34,500彰化縣彰化市
F2,步道,彰化縣,挑水古道 碧山古道分叉點,4.2,234,502彰化縣芬園鄉挑水古道
F2,步道,彰化縣,一線天步道,3.9,231,500彰化縣彰化市
F2,步道,彰化縣,八卦山天空步道7號入口不累咖啡咖啡,4.3,213,500彰化縣彰化市卦山路18號
F2,步道,彰化縣,小嶺頂,4.5,158,510彰化縣員林市山腳路五段314巷
F2,步道,彰化縣,挑水古道,4.4,193,502彰化縣芬園鄉挑水古道
F2,步道,彰化縣,十八觀音步道,4.2,148,510彰化縣員林市
F2,步道,彰化縣,楓坑油桐花步道,4.1,50,502彰化縣芬園鄉大彰路四段
F2,步道,彰化縣,楓坑油桐花步道,3.8,51,502彰化縣芬園鄉楓林街15號
F2,步道,彰化縣,彰化三清宮,4.5,565,500彰化縣彰化市寶山路372號
F2,步道,彰化縣,油桐花秘境,4.1,240,510彰化縣員林市山腳路186巷
F2,步道,彰化縣,歡喜生態園(彰化縣植物園),4.2,120,500彰化縣彰化市龍涎路144號號
F2,步道,彰化縣,福馬圳生態通學步道,4.7,65,508彰化縣和美鎮
F2,步道,彰化縣,台灣欒樹步道,4.3,300,514彰化縣溪湖鎮135甲縣道
F2,步道,彰化縣,員獅亭,4.1,79,510彰化縣員林市
F2,步道,彰化縣,田尾落羽松步道,3.7,34,522彰化縣田尾鄉庄頭巷
F2,瀑布,彰化縣,銀橋飛瀑,3.7,90,500彰化縣彰化市
F2,森林遊樂區,彰化縣,好田森林,4.4,4593,522彰化縣田尾鄉公園東路7號
F2,森林遊樂區,彰化縣,無患子森林,4.5,34,524彰化縣溪州鄉
F2,森林遊樂區,彰化縣,百果山探索樂園,4.0,5707,510彰化縣員林市出水巷12-36號
F2,森林遊樂區,彰化縣,水森林有氧農場,3.7,265,500彰化縣彰化市金馬東路338號
F2,森林遊樂區,彰化縣,社頭金河森林公園,4.4,38,511彰化縣社頭鄉張厝二巷227號
F2,森林遊樂區,彰化縣,和美烏溪廊道親子公園,4.5,250,508彰化縣和美鎮靖東路46巷177號對面號
F2,森林遊樂區,彰化縣,田中森林公園赤水崎園區,4.3,79,520彰化縣田中鎮
F2,森林遊樂區,彰化縣,琉璃仙境休閒農場,4.5,2299,510彰化縣員林市香山路87之11號
F2,森林遊樂區,彰化縣,百果山喔熊遊憩區,4.0,297,510彰化縣員林市出水巷12號
F2,森林遊樂區,彰化縣,沐卉農場|親子旅遊|戶外活動|烤肉場地|親子一日遊|小孩放電|學生戶外教學|公司旅遊|婚宴場地|安親班暑假|家庭日|夏天玩水|小孩玩水|野外禮拜|露營,4.6,3789,514彰化縣溪湖鎮崙子腳路5-22號
F2,森林遊樂區,彰化縣,金馬東路 落羽松林,3.9,148,500彰化縣彰化市
F2,森林遊樂區,彰化縣,台灣手套博物館,4.4,2465,511彰化縣社頭鄉織襪一路8號
F2,森林遊樂區,彰化縣,古生物奇幻樂園,4.4,2342,502004彰化縣芬園鄉中山路167號
F2,森林遊樂區,彰化縣,( 平日預約制 ) 卷木森活館 I 全台首家木皮板觀光工廠 手作體驗 DIY,4.4,1961,505彰化縣鹿港鎮工業東三路6號
F2,森林遊樂區,彰化縣,探索.迷宮親子童樂餐廳,4.4,3987,508彰化縣和美鎮東谷路47-75號
F2,森林遊樂區,彰化縣,泳霖牧場,4.2,546,504彰化縣秀水鄉正興路206號
F2,森林遊樂區,彰化縣,雙心池塘,3.6,1522,515彰化縣大村鄉聖瑤西路一段
F2,森林遊樂區,彰化縣,愛玩色創意館 顏料觀光工廠｜彰化親子旅遊｜史萊姆DIY｜星球瓶DIY｜水性無毒顏料,4.7,2904,521彰化縣北斗鎮三號路296號
F2,森林遊樂區,彰化縣,怪獸百寶村-彰化百寶村,3.7,2329,52341彰化縣埤頭鄉斗苑西路92號
F2,森林遊樂區,彰化縣,坑內坑風鈴木花道,4.2,330,530彰化縣二水鄉坑內路20-22號
F2,森林遊樂區,彰化縣,怡心園,3.9,6408,522彰化縣田尾鄉民族路一段156號
F2,森林遊樂區,彰化縣,忠犬3D彩繪社區,4.2,328,500彰化縣彰化市辭修路128巷24弄
F2,森林遊樂區,彰化縣,黃金風鈴木,4.3,449,502彰化縣芬園鄉彰南路三段221號
F2,森林遊樂區,彰化縣,清水岩生態展示中心,4.8,78,511彰化縣社頭鄉清水岩路1-1號
F2,森林遊樂區,彰化縣,豐崙公園,4.2,172,523彰化縣埤頭鄉校前路127號
F2,森林遊樂區,彰化縣,戶羽機關車園區(非扇型車庫) | 有任何問題 私訊粉絲團詢問 | 小火車及戶羽限定商鋪到下午16: 30 (小火車雨天暫停),4.9,4218,500彰化縣彰化市彰美路一段3巷83號
F2,野生動物保護區,彰化縣,大肚溪口濕地,3.9,72,"號, No. 280西部濱海快速公路伸港鄉彰化縣509"
F2,野生動物保護區,彰化縣,彰化縣動物防疫所,3.7,69,500彰化縣彰化市中央路2號
F2,野生動物保護區,彰化縣,社團法人關懷流浪犬貓鮮食協會,4.3,77,505彰化縣鹿港鎮媽祖路491巷9號
F3,夜店,彰化縣,賽博洋行(Cyber bar),4.9,157,500彰化縣彰化市公園路一段58號
F3,夜店,彰化縣,Guts Cocktail Bar 蓋茲,4.9,809,500彰化縣彰化市吉祥街3號
F3,夜店,彰化縣,半葉酒吧midnight bar【彰化網友推薦酒吧】高評分酒吧｜人氣酒吧推薦｜必去酒吧｜質感酒吧,4.8,48,500彰化縣彰化市聖安路11巷1號
F3,夜店,彰化縣,艾克島X’s island cafe,5.0,554,500彰化縣彰化市中山路三段22號
F3,夜店,彰化縣,THE HOPE BAR,5.0,34,510彰化縣員林市南昌路39號之 112
F3,夜店,彰化縣,queen pub 皇后酒吧,4.4,31,500彰化縣彰化市陳稜路33號
F3,夜店,彰化縣,酒號工作室 NO.9 WorkShop,4.8,276,500彰化縣彰化市成功路55號
F3,夜店,彰化縣,CCD混日子飛鏢酒吧（C.C.D),4.9,44,500彰化縣彰化市自強路110-2號
F3,夜店,彰化縣,雲河星空景觀餐廳Yunhe Starry Sky,4.6,5054,510彰化縣員林市山腳路一段坡姜巷463號
F3,夜店,彰化縣,勝豐吧 HomeBar | 鹿港酒吧｜精釀啤酒專門店,4.9,248,505彰化縣鹿港鎮民族路131號
F3,夜店,彰化縣,大富豪美容KTV,4.0,93,500彰化縣彰化市金馬路三段446號
F3,夜店,彰化縣,Paul Bar 保羅餐酒館（店休日請看粉專,5.0,161,500彰化縣彰化市大埔路148號
F3,夜店,彰化縣,冰箱酒吧/調酒/啤酒/飛鏢吧/餐酒館/Fridge bar,4.9,92,506彰化縣福興鄉中正路52號
F3,夜店,彰化縣,Free Will啡嚐自由,4.9,129,500彰化縣彰化市雲長路95號
F3,夜店,彰化縣,紅番美式餐酒館,4.5,61,500彰化縣彰化市中華路206號
F3,夜店,彰化縣,上世紀老酒茄館,4.9,41,500彰化縣彰化市和平路1巷24號
F3,夜店,彰化縣,阿三哥生啤酒,4.3,281,500彰化縣彰化市自強南路
F3,夜店,彰化縣,埔心夜店燒烤,4.1,484,513彰化縣埔心鄉忠義北路100號
F3,夜店,彰化縣,極光森林 Aurora Forest,4.2,1940,510彰化縣員林市山腳路一段坡姜巷445號
F3,夜店,彰化縣,貓頭鷹廣場,4.1,2681,500彰化縣彰化市大彰路65號
F3,夜店,彰化縣,音樂王KTV,3.7,131,521彰化縣北斗鎮中華路150號10 樓
F3,夜店,彰化縣,LA 音樂酒吧,3.7,65,"號 2 樓 No, No. 426民生路彰化市彰化縣500"
F3,酒吧,彰化縣,幽石 The Grotto｜彰化酒吧 Mixology,5.0,40,500006彰化縣彰化市永樂街229號
F3,酒吧,彰化縣,Timios Cafe & Bar 提米好吧 - 咖啡 & 酒吧,4.9,77,500彰化縣彰化市成功路277號1F
F3,酒吧,彰化縣,小酌時光,5.0,35,510彰化縣員林市惠明街291號
F3,酒吧,彰化縣,貳叁精釀,4.6,128,510彰化縣員林市員林大道三段345號
F3,酒吧,彰化縣,酒室宋宅,4.9,54,510彰化縣員林市光明南街136號
F3,酒吧,彰化縣,町參酒食,4.7,345,50041彰化縣彰化市吉祥街8巷11號
F3,酒吧,彰化縣,Apple Hank（請依ig資訊為主）,4.8,200,510彰化縣員林市南昌路23號
F3,酒吧,彰化縣,THE NACH BAR 不醉不歸 南區餐酒館,5.0,221,510彰化縣員林市龍富街50號
F3,酒吧,彰化縣,老屋舊時光茶酒所,4.8,63,500彰化縣彰化市南瑤路136號
F3,酒吧,彰化縣,BourbonBar波苯飛鏢吧,4.9,37,510彰化縣員林市育英路149號
F3,酒吧,彰化縣,樂畇音樂咖啡町(Music cafes bar),4.9,189,50546彰化縣鹿港鎮後車巷65號
F3,酒吧,彰化縣,著鹿共享空間,4.9,219,505彰化縣鹿港鎮旁邊巷弄鹿港民俗文物館
F3,酒吧,彰化縣,Hi Relax,4.6,43,510彰化縣員林市萬年路二段35巷1號
F3,酒吧,彰化縣,Ben Bar,4.8,35,510彰化縣員林市育英路57-9號
F3,酒吧,彰化縣,歐思稼歡唱廣場,3.8,46,500彰化縣彰化市仁愛東街80號
F3,酒吧,彰化縣,啤酒嫂,4.2,63,508彰化縣和美鎮彰美路三段341號
F3,酒吧,彰化縣,路酒莊,4.9,37,513彰化縣埔心鄉南昌南路136巷
F3,酒吧,彰化縣,滿庭芳自助式KTV,3.9,777,500彰化縣彰化市金馬路三段231號
F3,酒吧,彰化縣,車路口碳烤,4.1,47,500彰化縣彰化市中正路一段310號前
F3,酒吧,彰化縣,臻虹歡唱休閒廣場,4.6,56,503彰化縣花壇鄉彰員路三段590號
F3,Live House,彰化縣,福大祿昌展演空間,4.9,48,500彰化縣彰化市中華路266號
F3,Live House,彰化縣,未來音樂/彰化/樂器行/展演空間/教學,4.9,98,500彰化縣彰化市和平路72號2樓
F3,Live House,彰化縣,彰化集樂軒,4.3,32,500彰化縣彰化市永樂街57巷15號
F3,Live House,彰化縣,勤易來Kafe In Life,4.6,234,510彰化縣員林市育英路實中巷31號
F3,Live House,彰化縣,漫溢93共享空間、場地租借,4.5,136,500彰化縣彰化市泰安一街1號
F3,Live House,彰化縣,鹿港小鄭 黑膠唱片 （請先來電預約）,5.0,71,505彰化縣鹿港鎮東崎七巷55號
F3,Live House,彰化縣,路思大新創園區,4.8,1955,500彰化縣彰化市中山路三段714巷70-2號
F3,Live House,彰化縣,顏氏牧場II(預約制),3.9,1269,500彰化縣彰化市大彰路65號
F3,演唱會場地,彰化縣,彰化演藝廳,4.2,726,500彰化縣彰化市中山路二段416號
F3,演唱會場地,彰化縣,清溪文薈館 | 4K3D 電影院 | 多功能會議中心,5.0,155,505彰化縣鹿港鎮鹿工北二路18號2樓
F3,演唱會場地,彰化縣,鹿港鎮運動場,4.3,2447,505彰化縣鹿港鎮中正路531號
F3,演唱會場地,彰化縣,彰化縣文化局員林演藝廳,4.5,2166,510彰化縣員林市員林大道二段99號
F3,演唱會場地,彰化縣,彰化生活藝文館,4.0,285,500彰化縣彰化市民生路259號
F3,演唱會場地,彰化縣,彰化藝術館,4.2,452,500彰化縣彰化市中山路二段542號
F3,演唱會場地,彰化縣,彰化縣立體育場,4.3,2605,500彰化縣彰化市建興路1號104 室
F3,演唱會場地,彰化縣,豚屋-惡靈戰場(生存遊戲場地),4.9,37,512彰化縣永靖鄉永福路二段582號
F3,演唱會場地,彰化縣,諾亞方舟益智遊戲 - 彰化魔豆店 / 場地租借,4.6,249,500彰化縣彰化市光復路173號4F
F3,演唱會場地,彰化縣,茄南社區活動中心,4.0,64,500彰化縣彰化市金馬路二段244號274
F3,演唱會場地,彰化縣,直排輪場,4.5,79,500彰化縣彰化市建興路1號
F3,演唱會場地,彰化縣,哈比雪兒園區｜預約制,4.8,2243,521彰化縣北斗鎮復興路316巷
F4,海水浴場,彰化縣,線西海邊,4.3,885,507彰化縣線西鄉
